sp_id	latitude	longitude
506107596	40.7357325	-89.6058548
506098831	40.8228124	-89.2485049
505786257	38.5043129	-89.9470249
506108394	40.7152825	-89.6125848
506104680	40.7447225	-89.5736448
506096862	40.8500654	-89.1206979
506101481	40.6257125	-89.4831148
506096531	40.5012795	-88.9945980
506110181	40.5562725	-89.6310148
506099199	40.6062225	-89.3453349
506100795	40.7135124	-89.4167048
506106035	40.6335515	-89.6000968
506096794	40.7399724	-89.0122850
506102925	40.6639045	-89.5700578
506098746	40.8006124	-89.2037349
506092633	40.5132515	-88.9550770
506104125	40.7319695	-89.5755918
506098555	40.7164324	-89.2773649
506104035	40.7275485	-89.5744548
506103433	40.6746325	-89.5718548
506105459	40.6932625	-89.5906348
508562572	39.3713030	-94.7712235
506098593	40.7217724	-89.2732349
506168863	40.8777324	-89.2245749
506109095	40.8254724	-89.6224148
506098922	40.5316555	-89.3461929
506098932	40.5426375	-89.3596139
506092390	40.4698385	-88.9526660
506098455	40.5566625	-89.2802649
506097386	40.7298144	-89.0246830
506098432	40.6624024	-89.1980749
506096565	40.5333655	-88.9983730
506103802	40.7574424	-89.5716148
506098227	40.7950954	-89.1965729
506098518	40.7373824	-89.2657749
506108828	40.7830424	-89.6126948
506168831	40.9173324	-89.2977149
506094062	40.4799895	-88.9751610
506101138	40.5267025	-89.4813858
506103400	40.6746325	-89.5718548
505952680	40.3184025	-89.2206689
506102965	40.6940005	-89.5424938
506091774	40.6161684	-88.8947400
506106567	40.6986025	-89.6016748
506102817	40.7177225	-89.4955448
506101679	40.4690725	-89.4633949
506114273	40.8216525	-89.8210047
506101586	40.6212425	-89.4723148
506169862	40.8959724	-89.2003049
506100983	40.6133205	-89.4656638
506098676	40.6193325	-89.2682449
506109445	40.7395125	-89.6261248
506104920	40.6940055	-89.5919678
506094698	40.4959055	-88.9808200
506107376	40.6909225	-89.6070448
506095810	40.5112925	-88.9875460
506106992	40.7833654	-89.6047568
506169806	40.9016464	-89.2176709
506099731	40.7073024	-89.4147748
506094594	40.5144055	-88.9729350
506109427	40.7395125	-89.6261248
506169225	41.3207103	-89.1337499
506169859	40.8842724	-89.1405149
506100899	40.6040435	-89.4758058
506110708	40.7942424	-89.6267848
506105215	40.6695325	-89.5927948
506088727	40.6686324	-88.4037951
506098471	40.6862024	-89.1781549
506105238	40.5686125	-89.5924848
506100074	40.7042344	-89.4216678
506105094	40.7085895	-89.5939188
506095158	40.4788145	-88.9897770
506166676	40.9426124	-89.5933048
506107302	40.7136825	-89.6054948
506097422	40.7587224	-89.0448449
506166462	40.8789767	-89.5022506
506104614	40.7364825	-89.5732348
506099858	40.7689064	-89.4535408
506104771	40.7397425	-89.5732848
506105196	40.6475425	-89.5929448
506105796	40.7317725	-89.5883448
505781212	38.1854689	-89.6027740
506101577	40.6194825	-89.4721548
506106539	40.6917925	-89.5976948
506108171	40.8363724	-89.6171248
506092320	40.4882055	-88.9452260
506098556	40.7378624	-89.2770149
506098719	40.8516324	-89.2755549
506110729	40.7432125	-89.6310348
506099067	40.4322595	-89.3134249
506098440	40.6448924	-89.1798649
506112539	40.6744325	-89.6500048
506098422	40.6186925	-89.2394849
506168374	41.0276004	-89.4030278
506096914	40.4869155	-89.0263720
506098274	40.7567344	-89.2152249
506099961	40.6190135	-89.4523428
506105116	40.7403295	-89.5933068
506098489	40.7207724	-89.2732149
506098646	40.7177024	-89.2809349
506096865	40.8494814	-89.1214939
506105483	40.6938725	-89.5901648
506106468	40.7172325	-89.6006148
506100640	40.7056624	-89.4229648
506168471	40.8829644	-89.3431548
506100464	40.6151725	-89.4394748
506104241	40.6663325	-89.5796048
506099462	40.8053124	-89.3833148
506368043	41.8965621	-87.6676352
505790878	38.5048219	-90.0025039
506111750	40.7342525	-89.6422048
506113529	40.6891525	-89.6924748
506107017	40.7947164	-89.6063498
506097698	40.8486424	-89.1197349
506108245	40.5772025	-89.6114148
506175740	40.8827924	-88.6292251
506098793	40.7785924	-89.2467349
506105379	40.6938725	-89.5901648
506099482	40.7898824	-89.3733449
506101437	40.6172625	-89.4739748
506099767	40.7320724	-89.4069248
506112716	40.7714925	-89.6549348
506111457	40.5723825	-89.6431748
506102921	40.6686775	-89.5619218
505718550	38.1174719	-89.6029500
506171799	40.9047024	-89.0446549
506098712	40.6271825	-89.2755849
506108707	40.7439025	-89.6118648
506099227	40.7356524	-89.3217549
506111529	40.7139225	-89.6376948
506093674	40.5185635	-88.9635190
506106848	40.7006425	-89.5950448
506095507	40.5958524	-88.9902140
506105273	40.6938725	-89.5901648
506091991	40.4842305	-88.9493580
506105375	40.6914725	-89.5907648
506099538	40.8055024	-89.3405549
506097789	40.7635524	-89.0799449
506099666	40.6969224	-89.4039849
506098050	40.7193074	-89.2792599
506113644	40.6672025	-89.6752448
506094377	40.4203555	-88.9730490
506092332	40.4841415	-88.9524060
506099674	40.7048424	-89.4105548
506106526	40.6948925	-89.5989648
506099159	40.7921330	-89.4143903
506555727	41.8641062	-89.2208878
506096562	40.5097905	-89.0009710
506092541	40.4799785	-88.9479260
506100081	40.7021954	-89.4219418
506103183	40.7426265	-89.5739948
506091863	40.4783585	-88.9542680
506105324	40.6932625	-89.5906348
506166543	40.9590524	-89.5046248
506093798	40.5170255	-88.9682140
506114121	40.5863232	-89.8259230
506098983	40.5337645	-89.3483519
506112038	40.6751605	-89.6649598
506113567	40.6891425	-89.6910148
506102375	40.7496524	-89.5084548
506112515	40.7018425	-89.6717448
506098250	40.8276634	-89.2352779
506100408	40.6554825	-89.4438648
506091789	40.6263544	-88.9224150
506105390	40.6932625	-89.5906348
506103237	40.8697224	-89.5633748
506111784	40.7096125	-89.6457848
506100687	40.7028424	-89.4274348
506102508	40.8072824	-89.5147648
506102393	40.6586025	-89.5392148
506093813	40.5764684	-88.9604310
506098401	40.6022025	-89.1884849
506092882	40.4737685	-88.9584530
506099017	40.7893334	-89.3744578
506090997	40.4885275	-88.9334800
506102088	40.8361624	-89.5117028
506099020	40.7982214	-89.3582779
506171802	40.9008324	-89.0340749
506105021	40.6926435	-89.5909518
506103429	40.6827625	-89.5572248
506104540	40.7253825	-89.5846248
506102532	40.7850524	-89.5229148
506098057	40.7194974	-89.2885889
506098172	40.6277675	-89.2778009
506105411	40.6883025	-89.5918048
506109694	40.7876724	-89.6189248
506107939	40.7134125	-89.6129978
506101037	40.6173015	-89.4672018
506095528	40.6618044	-88.9900350
506099000	40.7919564	-89.3140279
506104938	40.6883115	-89.5925338
506092165	40.4803265	-88.9505070
506168697	40.9165324	-89.2955559
506105666	40.6971925	-89.5905748
506095755	40.5112035	-88.9896360
506168814	40.9021324	-89.2745849
506090112	40.3936565	-88.8723640
506171029	40.9023704	-89.0328969
506114144	40.8284825	-89.7750939
506099841	40.7039124	-89.4064148
506099438	40.7932824	-89.3699548
506105367	40.6879725	-89.5912148
506099687	40.7015524	-89.4014249
506093504	40.5114435	-88.9541530
506091143	40.4885275	-88.9334800
506098044	40.7048054	-89.2722829
506168695	40.9175924	-89.3454248
506099466	40.7891924	-89.3692149
506097034	40.4914245	-89.0988860
506111986	40.5631405	-89.6528948
505915383	39.2973656	-87.9926704
506099560	40.8248024	-89.3293949
506101371	40.6094325	-89.4692548
506105630	40.7252925	-89.5929648
506097378	40.7079304	-89.0295660
506103426	40.6921825	-89.5465648
506093715	40.5241765	-88.9654750
506101555	40.6195725	-89.4752848
506108409	40.7261325	-89.6167248
506102211	40.8594824	-89.5261648
506101349	40.6102325	-89.4846448
506171031	40.9114544	-89.0273449
506108623	40.7806224	-89.6128948
506173059	41.3669933	-88.8187530
506099012	40.8105514	-89.3118599
506097818	40.7648224	-89.0734649
506096739	40.5268945	-88.9992480
506103653	40.7144125	-89.5613248
506108235	40.5722525	-89.6148448
506104228	40.6666825	-89.5813748
506100531	40.6183325	-89.4417748
506103379	40.6712825	-89.5551148
506097847	40.7541224	-89.1075449
506107906	40.6737435	-89.6146578
506093086	40.4880785	-88.9563180
506107994	40.7445025	-89.6124698
506098425	40.6763824	-89.2233549
506112020	40.5566415	-89.6662038
506112506	40.6814525	-89.6501348
501276848	33.8582822	-118.3173768
506103221	40.7252155	-89.5553638
506102729	40.8218524	-89.5259348
506101940	40.7136225	-89.5303528
506171797	40.8969824	-89.0343949
506100222	40.7750024	-89.4328948
506107343	40.7112725	-89.6038548
506111872	40.6495055	-89.6519178
506097087	40.4585745	-89.0347930
506103266	40.3710525	-89.5474948
506098970	40.5317235	-89.3398839
506096648	40.5421125	-88.9937620
506103222	40.7252155	-89.5553638
506110633	40.7990624	-89.6293048
506105427	40.6906825	-89.5897148
506095850	40.7977424	-88.9915450
506102614	40.6925825	-89.5086248
506173246	41.3563033	-88.8347299
506103247	40.8597524	-89.5618848
506102799	40.6816025	-89.4935548
506091039	40.4618495	-88.9384230
506112166	40.6469425	-89.6617348
506109354	40.6788925	-89.6233648
506103648	40.7151725	-89.5693548
506098604	40.7222224	-89.2849849
506102244	40.8678724	-89.5231848
506106643	40.7792724	-89.5988248
506166716	40.9467824	-89.6342148
506093999	40.4633255	-88.9853240
506175491	40.9747424	-88.5434051
506170209	41.3402903	-89.1055629
506098480	40.7394524	-89.3038049
506089971	40.7437164	-88.7206590
506103509	40.6294325	-89.5476948
506113645	40.6229225	-89.7353048
506099475	40.7912224	-89.3613049
506104075	40.6655865	-89.5787718
505915412	39.3089566	-87.9931764
506107282	40.7191025	-89.6031048
506107737	40.7712624	-89.6075348
506100837	40.7121424	-89.4274048
506110999	40.7028955	-89.6489838
506097808	40.7437724	-89.0179350
506096859	40.8522064	-89.1196949
506105098	40.7085895	-89.5939188
506098697	40.6312925	-89.2679149
506168728	40.9241114	-89.2892059
506098251	40.7948244	-89.2090579
506099273	40.5298925	-89.3599149
506096953	40.4915775	-89.0227630
506166677	40.9040424	-89.4932248
501269388	33.8550342	-118.3092558
506099930	40.6135455	-89.4313389
506096779	40.7474524	-89.0106150
506092361	40.4842315	-88.9495020
506105014	40.6900695	-89.5899598
506110518	40.7768424	-89.6304148
506109818	40.7995524	-89.6220448
506091440	40.5013325	-88.9042930
506111759	40.7409825	-89.6399548
506093357	40.4881855	-88.9606460
506095229	40.4795435	-88.9935120
506110077	40.5656844	-89.6284122
506104405	40.7272625	-89.5747248
506111163	40.5656725	-89.6453448
506102588	40.7020525	-89.5137948
506109675	40.7818824	-89.6180648
506094423	40.8736764	-88.9694910
506171844	40.9094124	-89.0310449
506095440	40.4395965	-88.9904340
506102010	40.8017824	-89.5221818
506114490	40.5730725	-89.8123747
506091262	40.4985285	-88.9172230
506104910	40.6927885	-89.5906918
506106316	40.6982825	-89.5957148
506097872	40.6378165	-89.2472699
506096767	40.7390624	-89.0170150
506101558	40.6515425	-89.4633048
506109342	40.6807825	-89.6186648
506103129	40.7247835	-89.5538128
506099039	40.7917224	-89.3670119
506105436	40.6932625	-89.5906348
506097270	40.4963295	-89.0871760
506099417	40.7923724	-89.3576649
506171011	40.8959394	-89.0347899
506105922	40.5467595	-89.5994788
505786263	38.4837029	-89.9533049
506094921	40.4744015	-88.9944310
506098775	40.7932024	-89.2064449
506099534	40.7842424	-89.3543649
506092324	40.4779505	-88.9503520
506092840	40.4799748	-88.9449604
506166536	40.8814924	-89.5317248
506113546	40.6925125	-89.6905748
506108356	40.7280125	-89.6177948
506110764	40.7933024	-89.6302748
506105553	40.6932625	-89.5906348
506099900	40.8120004	-89.4423388
506100570	40.6191225	-89.4510748
506171818	40.9019024	-89.0349249
506103228	40.8655334	-89.5437442
506103620	40.7176625	-89.5592548
506105485	40.6922725	-89.5909048
506107281	40.7134225	-89.6091148
506097527	40.5077065	-89.0370520
506100496	40.6146825	-89.4531948
506109665	40.7380325	-89.6247748
506111329	40.5738325	-89.6396548
506092518	40.4618745	-88.9422540
506092192	40.4829195	-88.9430780
506104119	40.7782944	-89.5767178
506097842	40.6759724	-89.1152049
506096675	40.5145675	-89.0047270
506098791	40.7921924	-89.1957749
506099764	40.7037924	-89.4093348
506100149	40.7738924	-89.4573948
506090315	40.7469564	-88.8862480
506108705	40.7329325	-89.6121148
506171835	40.8887524	-89.0336049
506109996	40.7895264	-89.6292158
506098848	40.6603424	-89.1653149
506105669	40.7000025	-89.5901248
506091721	40.6607764	-88.8993470
506109033	40.7948624	-89.6270138
506109816	40.7876524	-89.6171948
506105733	40.7513724	-89.5902848
506090222	40.7148524	-88.8810750
506104232	40.6652325	-89.5779048
506099977	40.6286835	-89.4552428
506101892	40.6987245	-89.5396698
506095782	40.4976685	-88.9914730
506092828	40.4799748	-88.9449604
506098729	40.5274325	-89.3028849
506101932	40.7498734	-89.5223158
506166699	40.9640424	-89.5123748
506108526	40.6988925	-89.6118048
506168852	40.9199324	-89.2973449
506092940	40.4839355	-88.9605260
506099487	40.7928024	-89.3650149
506100891	40.7619824	-89.4699918
506096793	40.7390624	-89.0170150
506099727	40.7021324	-89.4047148
506168813	40.8963124	-89.2233649
506108336	40.7277625	-89.6123648
506098621	40.7163724	-89.2670649
506101755	40.6933525	-89.4847648
506113190	40.8627824	-89.6758348
506104533	40.6949625	-89.5863748
506111724	40.7768124	-89.6377048
506101424	40.6049225	-89.4667248
506106403	40.7241125	-89.5950048
506098054	40.7212704	-89.2727929
506111430	40.5794225	-89.6462448
506107349	40.6910725	-89.6043948
506102797	40.6847125	-89.4996848
506102400	40.6968725	-89.5313148
506562224	41.4598124	-90.1588246
506105497	40.6942725	-89.5915848
506108158	40.8366924	-89.6138348
506170051	41.3424483	-89.1027759
506099465	40.7891524	-89.3641549
506102128	40.8245994	-89.5203768
506091392	40.4837375	-88.9137880
506112407	40.5665125	-89.6542348
506108689	40.7609025	-89.6132648
506103187	40.7445765	-89.5740928
506102250	40.4257325	-89.5198048
506104868	40.6693665	-89.5926138
506103753	40.7374625	-89.5709648
506109398	40.6966925	-89.6222048
506100838	40.7084524	-89.4329448
506113573	40.6876325	-89.6992948
506103797	40.7548124	-89.5648848
506093210	40.4800015	-88.9591940
506109244	40.5674425	-89.6185648
506110549	40.7440625	-89.6274448
506103891	40.6642175	-89.5766338
506096875	40.8751864	-89.1428419
506107392	40.6910725	-89.6043948
506093871	40.4610135	-88.9792830
506108845	40.7961424	-89.6105348
506107916	40.6744365	-89.6119268
506168729	40.9184264	-89.2912069
506108045	40.7445025	-89.6124698
506098236	40.7962504	-89.1965059
506166600	40.9683324	-89.4958148
506099761	40.7030224	-89.4072648
506090808	40.8737824	-88.8553450
506178702	40.8788624	-88.2683652
506099369	40.5306125	-89.3593449
506096814	40.7343424	-89.0136350
506101633	40.6370825	-89.4722348
506102237	40.8519424	-89.5396848
506107529	40.7324525	-89.6037048
506110687	40.7890924	-89.6291948
506097416	40.7369934	-89.0243570
506096790	40.7426624	-89.0054050
506173885	40.9891024	-88.7774130
504906362	30.3897192	-81.4325278
506107218	40.6811525	-89.6065548
506105083	40.7004115	-89.5939618
506099766	40.7025724	-89.4066448
505951952	40.1401365	-89.3969569
506100216	40.8626924	-89.4458448
506090372	40.3395785	-88.7616101
506101537	40.6341925	-89.4680848
506110626	40.7991924	-89.6265548
506105181	40.7021915	-89.5909738
506096819	40.7443324	-89.0041250
506098021	40.7306764	-89.2730759
506100342	40.6173525	-89.4507948
506096471	40.5319635	-88.9960360
506093705	40.5103095	-88.9583120
506836692	42.2078821	-87.8157552
506098750	40.7971624	-89.1954849
506096620	40.5054875	-88.9964280
506106490	40.7174025	-89.5949548
506107922	40.7134125	-89.6129978
506168845	40.9205824	-89.2915849
506103280	40.3748125	-89.5413448
506100942	40.6282735	-89.4697178
506098103	40.7056924	-89.2726369
506097230	40.4837345	-89.0490350
506092443	40.4702455	-88.9452670
506098067	40.7214514	-89.2729379
506103028	40.6740025	-89.5694648
506097882	40.6173425	-89.2236999
506111476	40.5696025	-89.6469548
506101803	40.6926225	-89.4883248
506090595	40.6434634	-88.7786850
506096212	40.4569385	-89.0081440
506100020	40.7144654	-89.4455828
506171822	40.9038724	-89.0161549
506099624	40.4074025	-89.3576049
506092594	40.4783585	-88.9542680
506099531	40.7891724	-89.3614349
506096007	40.4793875	-89.0065970
506097752	40.7628624	-89.1108649
506099698	40.7105624	-89.4049348
506102717	40.7076925	-89.5187548
506099457	40.7831424	-89.3813948
506169864	40.8963024	-89.1943349
506098429	40.6499824	-89.2507549
506110956	40.5565285	-89.6423498
506108632	40.7445025	-89.6113748
506103437	40.6680825	-89.5484948
506173102	41.3735653	-88.8277170
506100367	40.6165225	-89.4489748
506107548	40.7383225	-89.6050448
506098147	40.6186515	-89.2804049
506171778	40.8992924	-89.0354849
506109461	40.7803824	-89.6205248
506099137	40.7043144	-89.4103788
506094679	40.5351905	-88.9834440
506103422	40.6739825	-89.5466948
506098598	40.7209924	-89.2732249
506103909	40.6699465	-89.5787568
506092792	40.5177795	-88.9401510
506090287	40.7411934	-88.8792290
506102519	40.7258725	-89.5223048
506106118	40.8190524	-89.6025028
506100649	40.7036524	-89.4265248
506166602	40.8791724	-89.5051548
506105637	40.7047225	-89.5911448
506100097	40.7477454	-89.4274118
506112809	40.7593325	-89.6636648
506111665	40.7757524	-89.6400648
506107672	40.7688424	-89.6030348
506098159	40.6158615	-89.2697499
506106369	40.6851225	-89.5993848
506107128	40.5485425	-89.6055948
506101457	40.6088225	-89.4637848
506111631	40.6786425	-89.6425748
506100652	40.6984225	-89.4201648
506100321	40.6044425	-89.4429848
506103372	40.6704025	-89.5628748
505952642	40.3184225	-89.1649900
506111068	40.7528135	-89.6450618
505775595	38.3244528	-88.9187252
506562290	41.4512724	-90.1750646
506098634	40.7183424	-89.2656549
506098800	40.8010324	-89.2012749
506108310	40.6756325	-89.6145748
506100195	40.3816925	-89.4528449
506100234	40.8134124	-89.4441148
506166566	40.9313624	-89.5400348
506101198	40.7611224	-89.4846748
506561735	41.4516604	-90.1557896
506104843	40.7456225	-89.5745848
506105065	40.7004115	-89.5939618
506102178	40.6910775	-89.4955118
505915572	39.3325876	-87.8842844
506110062	40.7962724	-89.6305288
506098963	40.5413765	-89.3596469
506098650	40.7174824	-89.2663849
506107655	40.7345825	-89.6034948
506111617	40.6766325	-89.6414648
506168840	40.9162624	-89.2911249
506101613	40.6362925	-89.4817648
506104448	40.7115825	-89.5844948
506109015	40.7978924	-89.6251488
506110475	40.7593425	-89.6334948
506106549	40.6849325	-89.6022248
506101895	40.7228845	-89.5258208
506170995	40.9141894	-89.0547559
506089193	40.8734474	-88.6598360
506104711	40.7433025	-89.5731248
506097707	40.8269324	-89.1300549
506107177	40.5509125	-89.6078048
506095125	40.4787035	-88.9898290
506096770	40.7347024	-89.0076950
506092922	40.4763225	-88.9624570
506097705	40.8567824	-89.0685749
506104958	40.6926075	-89.5924138
506100644	40.6781025	-89.4597648
505951335	40.1486495	-89.3852379
506098664	40.7337724	-89.2725449
506106368	40.6982825	-89.5957148
506100636	40.7109024	-89.4441448
506109564	40.7341925	-89.6191948
506111757	40.8169524	-89.6396848
506092575	40.4663305	-88.9527340
506100635	40.7044924	-89.4305348
506099432	40.7917224	-89.3627449
506110749	40.7885124	-89.6319948
506091175	40.5170325	-88.9244540
506102111	40.6752175	-89.5372678
506095535	40.5968114	-88.9902940
506108352	40.7255925	-89.6170448
506102227	40.8551624	-89.5312348
506103424	40.6698525	-89.5603448
506102952	40.6477095	-89.5525158
506104107	40.7541054	-89.5810958
506102410	40.8156724	-89.5213348
506098112	40.6902604	-89.2636419
506110442	40.6612025	-89.6347048
506108795	40.7820524	-89.6125748
506099018	40.7904974	-89.3713728
506098588	40.7169824	-89.2364649
506102821	40.6920325	-89.4975048
506099393	40.5367425	-89.3574649
506098628	40.7382124	-89.2765249
506109496	40.7803824	-89.6205248
506107022	40.7838154	-89.6078518
506171027	40.9129994	-89.0491879
506100061	40.7144154	-89.4455818
506101485	40.6156625	-89.4686448
506093255	40.4817935	-88.9593950
506101645	40.5271525	-89.4916248
506168723	40.8944634	-89.3093729
506106483	40.7206425	-89.5932448
506109943	40.7242945	-89.6320758
506097413	40.7369604	-89.0260720
506108575	40.7477525	-89.6139748
506113555	40.7059325	-89.6992148
506102915	40.6724185	-89.5490828
506171779	40.8937324	-89.0464849
506108068	40.7445025	-89.6124698
506108757	40.7864124	-89.6178148
506109800	40.7790724	-89.6259448
506098158	40.6274825	-89.2720319
506166659	40.9277724	-89.5529848
506098764	40.7926024	-89.2328849
506098040	40.7234784	-89.2729959
506098837	40.8585624	-89.2720449
506100004	40.6262185	-89.4552978
506098898	40.4249295	-89.4135769
506109690	40.7892724	-89.6189948
506096943	40.4885415	-89.0225040
506104047	40.7035195	-89.5882488
506098521	40.7150324	-89.2704549
506100938	40.6290615	-89.4878288
506171807	40.9026924	-89.0294849
506113121	40.6410225	-89.6852348
506098060	40.7213914	-89.2652599
506095016	40.4882665	-88.9924610
506094562	40.5103885	-88.9694470
506100219	40.8164524	-89.4493248
506098268	40.7948294	-89.2027439
506107816	40.7818924	-89.6084248
506106557	40.6868125	-89.5992648
506107587	40.7588025	-89.6081048
506108754	40.7820524	-89.6125748
506098672	40.7170924	-89.2734149
506168837	40.8946724	-89.3323449
506099505	40.7975024	-89.3672149
506101821	40.6852325	-89.4789848
506107139	40.5521225	-89.6078648
506095241	40.4767825	-88.9934320
506097411	40.7095824	-89.0243570
506101890	40.6785635	-89.5357558
506105207	40.6601025	-89.5921248
506110540	40.7467225	-89.6294948
506092136	40.4679485	-88.9532970
506107429	40.6999925	-89.6057248
506096799	40.7452924	-89.0118750
506103635	40.7185125	-89.5600948
506098511	40.7124124	-89.2731249
506100680	40.7345124	-89.4214748
506096866	40.8494954	-89.1214749
506098167	40.6310505	-89.2749399
506104041	40.7017815	-89.5882958
506098009	40.6762744	-89.1949419
506113619	40.6957125	-89.7125848
506098883	40.6898964	-89.3298139
506168694	40.8943884	-89.3173369
506111684	40.7655925	-89.6368948
506111756	40.7378125	-89.6370848
506102465	40.6867725	-89.5096948
506104040	40.6960895	-89.5878148
506097709	40.8493424	-89.1221249
506105391	40.6938725	-89.5901648
506093254	40.4840005	-88.9573690
506097719	40.6563924	-89.1054149
506090923	40.4923785	-88.9261090
506099263	40.8694924	-89.4106748
506101339	40.6294125	-89.4851048
505776600	38.3307728	-88.9412052
506099026	40.7904974	-89.3713539
506168983	41.1767114	-89.2092809
506090301	40.7423504	-88.8809820
506109481	40.7497725	-89.6204748
506168713	40.9167494	-89.2860309
506103532	40.6398125	-89.5718448
506101626	40.6114725	-89.4632848
506092796	40.5140285	-88.9531120
506104967	40.6918775	-89.5897238
506112398	40.5483325	-89.6607848
506107935	40.7252925	-89.6126628
506091125	40.4878735	-88.9277290
506171774	40.9033824	-89.0437449
506093518	40.5213925	-88.9671820
506106976	40.7804694	-89.6059448
506096796	40.7386124	-89.0164950
506097828	40.8667724	-89.0381649
506094320	40.4544275	-88.9718910
506099045	40.7924704	-89.3683039
506171847	40.9026524	-89.0387449
506105335	40.6925625	-89.5892948
506108836	40.8250724	-89.6098148
506101049	40.5905905	-89.4730238
506100750	40.6875725	-89.4320748
506097424	40.7654084	-89.0731059
506103203	40.7401075	-89.5740858
506098389	40.8563624	-89.1943049
506166450	40.9146665	-89.6103717
506105587	40.7168625	-89.5921048
506098790	40.8211224	-89.2703549
506109945	40.6655275	-89.6328118
506104777	40.7437525	-89.5736148
506102857	40.8585844	-89.5630328
506166031	40.9088884	-89.4919278
506099250	40.4191525	-89.4124949
506095809	40.5043545	-88.9911070
506094724	40.5330065	-88.9725180
506171033	40.8996284	-89.0668439
506099033	40.7981984	-89.3583089
506100443	40.5898625	-89.4428548
506173159	41.3829353	-88.8298909
506112071	40.7323475	-89.6513958
506099409	40.8007324	-89.3853648
506098073	40.7017734	-89.2726479
506104466	40.7239825	-89.5843948
506166707	40.9585324	-89.6124548
506093852	40.7982724	-88.9563950
506168209	41.1152394	-89.3671048
506098513	40.7254224	-89.2748349
506100197	40.8549324	-89.4434948
506101195	40.7515624	-89.4884848
506106027	40.7003305	-89.6037378
506105450	40.6932625	-89.5906348
506102377	40.7035725	-89.5144248
506093004	40.4737685	-88.9584530
506099495	40.7930924	-89.3952748
506113739	40.6816625	-89.6880548
505718429	38.0735679	-89.6567720
506098547	40.7021324	-89.2741149
506109608	40.7596925	-89.6192348
506094451	40.5123415	-88.9800160
506099496	40.8002524	-89.3683449
506103784	40.7539424	-89.5595648
506108713	40.7815224	-89.6175248
506106726	40.7478525	-89.5956448
506093220	40.4880785	-88.9563180
509729191	44.8232220	-93.2068733
506088921	40.3388435	-88.5295421
506096666	40.5001715	-88.9945530
506095138	40.4749135	-88.9934500
506097442	40.7370824	-89.0251610
506107528	40.7343625	-89.6063948
506093320	40.4800015	-88.9591940
505781249	38.1912319	-89.6106760
506098913	40.8377574	-89.3123329
506108935	40.7106685	-89.6278438
506097210	40.4876375	-89.0684890
506105826	40.7312925	-89.5892448
506104559	40.7019625	-89.5742748
506169983	41.3490933	-89.1060679
506098477	40.7382324	-89.2609149
506107308	40.7089725	-89.6037848
506093669	40.5107185	-88.9684660
506097068	40.4888655	-89.0439440
506091530	40.4909565	-88.9392710
506112025	40.6986695	-89.6736388
506108852	40.7089225	-89.6122548
506101063	40.6052205	-89.4708218
506108373	40.7139825	-89.6122648
506103219	40.7579774	-89.5697418
506092367	40.4764405	-88.9521750
506099871	40.4222555	-89.4501669
506099933	40.6100815	-89.4620858
506101981	40.7076295	-89.5227738
506107370	40.6810025	-89.6086348
506096909	40.4656695	-89.0216180
506096825	40.7443424	-89.0120950
506097737	40.6292024	-89.1146249
506094144	40.4807015	-88.9846680
506102203	40.7163435	-89.5083948
506096800	40.7410424	-89.0096350
515725241	31.7918309	-106.3988163
506091794	40.5961784	-88.8973050
506102731	40.8221924	-89.5203848
506098725	40.5199225	-89.2813549
506098488	40.7123924	-89.2613049
505954060	40.3142925	-88.9721230
506166646	40.9213224	-89.5487248
506170929	41.3536673	-89.0382009
506108289	40.6739425	-89.6171448
506111727	40.7768024	-89.6384748
506096382	40.7372304	-89.0178260
506111377	40.5684025	-89.6479848
506107057	40.6363225	-89.6089348
506097831	40.7788624	-89.1363349
506096633	40.4993345	-88.9945330
506094621	40.5338295	-88.9787180
506109605	40.7582125	-89.6228548
506098256	40.7946524	-89.1585639
506101990	40.6423885	-89.5351728
506099915	40.8187234	-89.4497448
506100549	40.6092025	-89.4588248
506107289	40.7277725	-89.6076548
506101752	40.6923625	-89.4799248
506102584	40.7045425	-89.5345448
506099165	40.7921330	-89.4143903
506097855	40.3396085	-89.3057449
506106492	40.7173825	-89.5940648
506104703	40.7481425	-89.5813848
506107844	40.8194324	-89.6063248
506107260	40.7143125	-89.6097348
506111026	40.6769465	-89.6406878
506108903	40.5678525	-89.6254928
506107542	40.7746324	-89.6032048
506107000	40.7832814	-89.6088098
506091698	40.6427494	-88.9140130
506097071	40.4841485	-89.0531180
506098660	40.7461824	-89.3037949
506113918	40.5805855	-89.8720207
506099264	40.8509324	-89.3417049
506099798	40.7043624	-89.3952949
506090233	40.7432064	-88.8716540
506110645	40.7452525	-89.6310548
506099232	40.7373424	-89.3194849
506104336	40.7302325	-89.5738248
506092605	40.7634304	-88.9485750
506096765	40.7369824	-89.0133650
506093102	40.4648825	-88.9628020
506103315	40.6313625	-89.5703848
506100107	40.7177844	-89.4403598
506092148	40.4840595	-88.9447000
506102397	40.6874225	-89.5389948
506094952	40.4694425	-88.9932600
506103896	40.6647995	-89.5817448
506107049	40.8059936	-89.6064916
506098130	40.7192534	-89.3048299
506102891	40.6404515	-89.5597898
506098522	40.7254224	-89.2761249
506092906	40.4800205	-88.9637790
506106379	40.7252925	-89.5929648
506106313	40.6982825	-89.5957148
506099133	40.7044334	-89.3932029
506099711	40.7187224	-89.4042748
506110290	40.5681125	-89.6309248
506113556	40.6898625	-89.6885848
