sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
72779714	172030306015	1	20600	40.7082382	-89.2561290
72779715	172030306015	1	34500	40.7089412	-89.2691149
72779716	172030306015	1	143000	40.7083988	-89.2551815
72779717	172030306015	1	15200	40.7087844	-89.2606891
72779718	172030306015	1	15000	40.7083297	-89.2580033
72779719	172030306015	1	227500	40.7082158	-89.2595081
72779720	172030306015	1	75000	40.7096252	-89.2577520
72779721	172030306015	1	18900	40.7088947	-89.2587650
72779722	172030306015	1	7900	40.7088667	-89.2569191
72779723	172030306015	1	61500	40.7090103	-89.2580252
72779724	172030306015	1	86670	40.7100368	-89.2570254
72779725	172030306015	1	43700	40.7090833	-89.2596284
72779726	172030306015	1	35400	40.7102500	-89.2558159
72779727	172030306015	1	63350	40.7074985	-89.2654333
72779728	172030306015	1	33200	40.7107383	-89.2571666
72779729	172030306015	1	34000	40.7103029	-89.2549144
72779730	172030306015	1	168000	40.7108341	-89.2565001
72779731	172030306015	1	20400	40.7113167	-89.2561925
72779732	172030306015	1	78600	40.7107386	-89.2592444
72779733	172030306015	1	42000	40.7113991	-89.2545816
72779734	172030306015	1	51440	40.7123321	-89.2558719
72779735	172030306015	1	24030	40.7118157	-89.2591054
72779736	172030306015	1	5990	40.7125022	-89.2550103
72779737	172030306015	1	115000	40.7131493	-89.2535399
72779738	172030306015	1	38850	40.7144366	-89.2535715
72779739	172030306015	1	16500	40.7086093	-89.2544753
72779740	172030306015	1	123530	40.7156141	-89.2686270
72779741	172030306021	1	24000	40.6441617	-89.1744051
72779742	172030306021	1	78000	40.6701650	-89.0583649
72779743	172030306021	1	88600	40.6448402	-89.1706699
72779744	172030306021	1	114000	40.6444056	-89.1714757
72779745	172030306021	1	386000	40.6146496	-89.1467430
72779746	172030306021	1	180000	40.6125218	-89.1247804
72779747	172030306021	1	10010	40.6123709	-89.1249777
72779748	172030306021	1	77600	40.6623869	-89.0481712
72779749	172030306021	1	115000	40.6615827	-89.0485341
72779750	172030306021	1	104000	40.6786668	-89.1571107
72779751	172030306021	1	93000	40.6615224	-89.0492781
72779752	172030306021	1	50000	40.6706774	-89.1567513
72779753	172030306021	1	27000	40.6627887	-89.0520071
72779754	172030306021	1	30000	40.6627854	-89.0527597
72779755	172030306021	1	177000	40.6632159	-89.0549510
72779756	172030306021	1	151800	40.6631345	-89.0537774
72779757	172030306021	1	74320	40.6627971	-89.0479559
72779758	172030306021	1	45000	40.6618930	-89.0546175
72779759	172030306021	1	50000	40.6626018	-89.0533319
72779760	172030306021	1	137800	40.6712366	-89.1568593
72779761	172030306021	1	24700	40.6505178	-89.1065816
72779762	172030306021	1	120000	40.6704138	-89.1577427
72779763	172030306021	1	7000	40.6119358	-89.1243232
72779764	172030306021	1	100000	40.6629801	-89.0493008
72779765	172030306021	1	35000	40.6587762	-89.0455221
72779766	172030306021	1	102000	40.6628478	-89.0509856
72779767	172030306021	1	130000	40.6688744	-89.0430428
72779768	172030306021	1	36000	40.6610665	-89.0468852
72779769	172030306021	1	30000	40.6612942	-89.0456948
72779770	172030306021	1	103900	40.6622799	-89.0515282
72779771	172030306021	1	145000	40.6621149	-89.0454999
72779772	172030306021	1	270000	40.6585046	-89.0491658
72779773	172030306021	1	75000	40.6598513	-89.0457696
72779774	172030306021	1	57000	40.6604008	-89.0521511
72779775	172030306021	1	169000	40.6598924	-89.0507870
72779776	172030306021	1	13200	40.6612631	-89.0526448
72779777	172030306021	1	143000	40.6604465	-89.0467455
72779778	172030306021	1	160000	40.6614611	-89.0514411
72779779	172030306021	1	12270	40.6687353	-89.1807272
72779780	172030306021	1	0	40.6605312	-89.0491009
72779781	172030306021	1	98000	40.6596406	-89.0472063
72779782	172030306021	1	98300	40.6712274	-89.1562165
72779783	172030306021	1	26400	40.6284540	-89.1697697
72779784	172030306021	1	35800	40.6695816	-89.1563078
72779785	172030306021	1	96700	40.6518332	-89.1070974
72779786	172030306021	1	103000	40.6592764	-89.0500688
72779787	172030306021	1	60	40.6794736	-89.1568170
72779788	172030306021	1	51900	40.6781392	-89.1565383
72779789	172030306021	1	42000	40.6763975	-89.1563007
72779790	172030306021	1	93000	40.6805155	-89.1568637
72779791	172030306021	1	105000	40.6691209	-89.1563108
72779792	172030306021	1	13000	40.6585132	-89.0525486
72779793	172030306021	1	160000	40.6758076	-89.0585722
72779794	172030306021	1	118230	40.6586958	-89.0528794
72779795	172030306021	1	100000	40.6536301	-89.1066700
72779796	172030306021	1	103000	40.6583397	-89.0509448
72779797	172030306021	1	146000	40.6464478	-89.1825811
72779798	172030306021	1	101000	40.6723664	-89.1559489
72779799	172030306021	1	196600	40.6762882	-89.1567451
72779800	172030306021	1	1000	40.6595088	-89.0517685
72779801	172030306021	1	27000	40.6618544	-89.0496717
72779802	172030306021	1	75000	40.6692436	-89.1814804
72779803	172030306021	1	186500	40.6692364	-89.1614610
72779804	172030306021	1	25050	40.6281760	-89.1153290
72779805	172030306021	1	97550	40.6731128	-89.1598334
72779806	172030306021	1	142920	40.6292894	-89.1152248
72779807	172030306021	1	135200	40.6466942	-89.1055442
72779808	172030306021	1	86030	40.6758809	-89.0581503
72779809	172030306021	1	90000	40.6667749	-89.0430190
72779810	172030306021	1	88400	40.6312936	-89.1789467
72779811	172030306021	1	8100	40.6254859	-89.1636120
72779812	172030306021	1	127500	40.6606060	-89.1556474
72779813	172030306021	1	107700	40.6613414	-89.1724669
72779814	172030306021	1	154000	40.6123521	-89.1198972
72779815	172030306021	1	13200	40.6698140	-89.1800336
72779816	172030306021	1	43200	40.6731429	-89.1588848
72779817	172030306021	1	100000	40.6781383	-89.0429663
72779818	172030306021	1	114500	40.6630846	-89.0452908
72779819	172030306021	1	150000	40.6617848	-89.0503002
72779820	172030306021	1	169200	40.6622943	-89.0466252
72779821	172030306021	1	105300	40.6180240	-89.1292813
72779822	172030306021	1	114500	40.6614645	-89.1695144
72779823	172030306021	1	86670	40.6173497	-89.1652657
72779824	172030306021	1	55030	40.6732829	-89.1572299
72779825	172030306021	1	144000	40.6343498	-89.1708005
72779826	172030306021	1	58000	40.6120376	-89.1149308
72779827	172030306021	1	54070	40.6771766	-89.0511689
72779828	172030306021	1	12400	40.6527848	-89.1063407
72779829	172030306021	1	57000	40.6338915	-89.1775800
72779830	172030306021	1	99200	40.6611570	-89.0501862
72779831	172030306021	1	104000	40.6677269	-89.1715478
72779832	172030306021	1	83800	40.6175764	-89.1630866
72779833	172030306021	1	102430	40.6351469	-89.1709194
72779834	172030306021	1	200000	40.6273483	-89.1138396
72779835	172030306021	1	87900	40.6451082	-89.1825398
72779836	172030306021	1	96000	40.6307990	-89.1700004
72779837	172030306021	1	12500	40.6313401	-89.1799126
72779838	172030306021	1	128200	40.6313008	-89.1778643
72779839	172030306021	1	41000	40.6294368	-89.1142240
72779840	172030306021	1	95200	40.6695971	-89.0425550
72779841	172030306021	1	50000	40.6608076	-89.0482295
72779842	172030306021	1	95200	40.6709005	-89.0425840
72779843	172030306021	1	30800	40.6299546	-89.1741929
72779844	172030306021	1	13240	40.6686624	-89.0442233
72779845	172030306021	1	541400	40.6681397	-89.0433570
72779846	172030306021	1	90000	40.6123290	-89.1188634
72779847	172030306021	1	96500	40.6760509	-89.1615890
72779848	172030306021	1	147540	40.6295741	-89.1693343
72779849	172030306021	1	121000	40.6595911	-89.0479138
72779850	172030306021	1	125500	40.6263662	-89.1644725
72779851	172030306021	1	90000	40.6124615	-89.1177804
72779852	172030306021	1	128200	40.6297276	-89.1697022
72779853	172030306021	1	43400	40.6457760	-89.1817455
72779854	172030306021	1	9900	40.6317539	-89.1808567
72779855	172030306021	1	25130	40.6680027	-89.1663609
72779856	172030306021	1	51000	40.6684855	-89.1706174
72779857	172030306021	1	56000	40.6284450	-89.1741090
72779858	172030306021	1	138000	40.6684235	-89.1721837
72779859	172030306021	1	161000	40.6682660	-89.1672558
72779860	172030306021	1	102430	40.6683842	-89.1691357
72779861	172030306021	1	153000	40.6687582	-89.1684320
72779862	172030306021	1	163000	40.6755476	-89.0546196
72779863	172030306021	1	140980	40.6692228	-89.1679405
72779864	172030306021	1	13800	40.6717351	-89.1606032
72779865	172030306021	1	101700	40.6837761	-89.1797935
72779866	172030306021	1	105000	40.6729003	-89.1646093
72779867	172030306021	1	110600	40.6694553	-89.1718237
72779868	172030306021	1	143000	40.6707685	-89.1714735
72779869	172030306021	1	73000	40.6702471	-89.1641579
72779870	172030306021	1	71100	40.6549523	-89.1941666
72779871	172030306021	1	55200	40.6752080	-89.1564401
72779872	172030306021	1	128600	40.6694485	-89.1661194
72779873	172030306021	1	114000	40.6693972	-89.1668119
72779874	172030306021	1	514000	40.6346442	-89.1768608
72779875	172030306021	1	45000	40.6693165	-89.1575429
72779876	172030306021	1	25000	40.6629439	-89.0467678
72779877	172030306021	1	147000	40.6676780	-89.1708352
72779878	172030306021	1	119300	40.6686565	-89.1627226
72779879	172030306021	1	13000	40.6295197	-89.1140188
72779880	172030306021	1	79500	40.6702356	-89.1724164
72779881	172030306021	1	74440	40.6756728	-89.1583528
72779882	172030306021	1	129700	40.6611724	-89.1555162
72779883	172030306021	1	130000	40.6228599	-89.1171167
72779884	172030306021	1	25000	40.6708585	-89.1745992
72779885	172030306021	1	95000	40.6706333	-89.1640739
72779886	172030306021	1	90000	40.6705148	-89.1757646
72779887	172030306021	1	103934	40.6280069	-89.1119398
72779888	172030306021	1	118000	40.6692434	-89.1728923
72779889	172030306021	1	97800	40.6701223	-89.1747912
72779890	172030306021	1	209800	40.6696576	-89.1745564
72779891	172030306021	1	32200	40.6307515	-89.1112885
72779892	172030306021	1	13500	40.6285103	-89.1123873
72779893	172030306021	1	147000	40.6184776	-89.1394130
72779894	172030306021	1	87280	40.6685750	-89.1734796
72779895	172030306021	1	9600	40.6122111	-89.1213297
72779896	172030306021	1	127460	40.6450051	-89.1032960
72779897	172030306021	1	5990	40.6300883	-89.1119595
72779898	172030306021	1	52900	40.6074019	-89.1361579
72779899	172030306021	1	97100	40.6753835	-89.1617424
72779900	172030306021	1	13700	40.6763642	-89.0528031
72779901	172030306021	1	149000	40.6278600	-89.0967388
72779902	172030306021	1	101800	40.6283878	-89.1131453
72779903	172030306021	1	32900	40.6287192	-89.0970841
72779904	172030306021	1	32000	40.6123922	-89.1223730
72779905	172030306021	1	55030	40.6593264	-89.0506890
72779906	172030306021	1	88000	40.6599597	-89.0486857
72779907	172030306021	1	110000	40.6725236	-89.1748526
72779908	172030306021	1	56700	40.6188651	-89.1245620
72779909	172030306021	1	99100	40.6707479	-89.2035627
72779910	172030306021	1	9800	40.6647368	-89.0551951
72779911	172030306021	1	102000	40.6349578	-89.1778076
72779912	172030306021	1	102000	40.6165316	-89.1157614
72779913	172030306021	1	61000	40.6688639	-89.1600140
72779914	172030306021	1	23000	40.6692206	-89.1581905
72779915	172030306021	1	49800	40.6451884	-89.1812345
72779916	172030306021	1	31200	40.6712102	-89.0427114
72779917	172030306021	1	127500	40.6157504	-89.1164313
72779918	172030306021	1	119100	40.6122423	-89.1158397
72779919	172030306021	1	60400	40.6297940	-89.0970372
72779920	172030306021	1	111150	40.6273965	-89.0966494
72779921	172030306021	1	11200	40.6649322	-89.0594670
72779922	172030306021	1	145000	40.6647931	-89.0561508
72779923	172030306021	1	181220	40.6650688	-89.0572186
72779924	172030306021	1	54000	40.6265765	-89.0973774
72779925	172030306021	1	245000	40.6636645	-89.0605007
72779926	172030306021	1	24000	40.6639747	-89.0591065
72779927	172030306021	1	45000	40.6645866	-89.0512155
72779928	172030306021	1	98200	40.6652709	-89.0534729
72779929	172030306021	1	70000	40.6651273	-89.0526102
72779930	172030306021	1	67200	40.6648113	-89.0595386
72779931	172030306021	1	168000	40.6644178	-89.0505148
72779932	172030306021	1	146000	40.6647597	-89.0492628
72779933	172030306021	1	83000	40.6640386	-89.0495288
72779934	172030306021	1	23000	40.6638814	-89.0544527
72779935	172030306021	1	160000	40.6646660	-89.0564014
72779936	172030306021	1	56000	40.6638920	-89.0546153
72779937	172030306021	1	12500	40.6636548	-89.0501125
72779938	172030306021	1	37000	40.6642730	-89.0523810
72779939	172030306021	1	9400	40.6635505	-89.0514557
72779940	172030306021	1	150000	40.6441771	-89.1726221
72779941	172030306021	1	100800	40.6442792	-89.1739800
72779942	172030306021	1	72920	40.6620307	-89.1553947
72779943	172030306021	1	62000	40.6664991	-89.0505417
72779944	172030306021	1	101800	40.6651000	-89.0480577
72779945	172030306021	1	87000	40.6449935	-89.1757505
72779946	172030306021	1	118000	40.6668043	-89.0507187
72779947	172030306021	1	12740	40.6665318	-89.0560849
72779948	172030306021	1	162000	40.6117467	-89.1145012
72779949	172030306021	1	47400	40.6660324	-89.0575082
72779950	172030306021	1	28000	40.6661560	-89.0486968
72779951	172030306021	1	133000	40.6664878	-89.0595301
72779952	172030306021	1	44000	40.6658868	-89.0504713
72779953	172030306021	1	120200	40.6655583	-89.0560337
72779954	172030306021	1	116500	40.6655198	-89.0490235
72779955	172030306021	1	192300	40.6652341	-89.0474942
72779956	172030306021	1	11000	40.6685849	-89.0516097
72779957	172030306021	1	103000	40.6697576	-89.0503232
72779958	172030306021	1	77800	40.6640795	-89.0483150
72779959	172030306021	1	65200	40.6703776	-89.0486685
72779960	172030306021	1	44150	40.6688506	-89.0499026
72779961	172030306021	1	127000	40.6691897	-89.0506680
72779962	172030306021	1	50400	40.6690744	-89.0491937
72779963	172030306021	1	160000	40.6667259	-89.0473386
72779964	172030306021	1	93590	40.6672881	-89.0522421
72779965	172030306021	1	38200	40.6686421	-89.0499576
72779966	172030306021	1	251000	40.6679244	-89.0484392
72779967	172030306021	1	52600	40.6674136	-89.0497737
72779968	172030306021	1	53020	40.6672267	-89.0487720
72779969	172030306021	1	186500	40.6671783	-89.0516270
72779970	172030306021	1	84000	40.6455732	-89.1750189
72779971	172030306021	1	210030	40.6299264	-89.1061671
72779972	172030306021	1	97200	40.6074376	-89.1353582
72779973	172030306021	1	110220	40.6717690	-89.1626116
72779974	172030306021	1	170320	40.6742203	-89.1630422
72779975	172030306021	1	60700	40.6300295	-89.1751609
72779976	172030306021	1	170320	40.6759906	-89.1592496
72779977	172030306021	1	29300	40.6155336	-89.1473360
72779978	172030306021	1	170000	40.6709960	-89.1619264
72779979	172030306021	1	119000	40.6720950	-89.1649170
72779980	172030306021	1	62000	40.6664782	-89.0605961
72779981	172030306021	1	42000	40.6718611	-89.1745569
72779982	172030306021	1	85000	40.6432979	-89.1715069
72779983	172030306021	1	1111000	40.6645430	-89.1995234
72779984	172030306021	1	46300	40.6666808	-89.0545844
72779985	172030306021	1	107000	40.6426681	-89.1751925
72779986	172030306021	1	168000	40.6433449	-89.1736206
72779987	172030306021	1	34000	40.6439835	-89.1706429
72779988	172030306021	1	10000	40.6668914	-89.0576539
72779989	172030306021	1	60400	40.6381792	-89.1751334
72779990	172030306021	1	130000	40.6426740	-89.1718419
72779991	172030306021	1	38000	40.6407827	-89.1744762
72779992	172030306021	1	42600	40.6589274	-89.0572959
72779993	172030306021	1	91700	40.6427346	-89.1737121
72779994	172030306021	1	30000	40.6432150	-89.1742190
72779995	172030306021	1	12000	40.6417154	-89.1777778
72779996	172030306021	1	41200	40.6422203	-89.1741642
72779997	172030306021	1	69000	40.6424565	-89.1702971
72779998	172030306021	1	11220	40.6422471	-89.1755545
72779999	172030306021	1	72600	40.6419598	-89.1708522
72780000	172030306021	1	13500	40.6419077	-89.1732881
72780001	172030306021	1	168000	40.6417332	-89.1716763
72780002	172030306021	1	65600	40.6380644	-89.1763202
72780003	172030306021	1	9800	40.6398318	-89.1719747
72780004	172030306021	1	33500	40.6411234	-89.1705557
72780005	172030306021	1	63500	40.6411951	-89.1728499
72780006	172030306021	1	108000	40.6412647	-89.1724949
72780007	172030306021	1	169200	40.6397538	-89.1733941
72780008	172030306021	1	0	40.6404355	-89.1755029
72780009	172030306021	1	117140	40.6400791	-89.1740840
72780010	172030306021	1	210000	40.6382115	-89.1773491
72780011	172030306021	1	86800	40.6391719	-89.1759996
72780012	172030306021	1	28000	40.6402225	-89.1710728
72780013	172030306021	1	143000	40.6390650	-89.1771342
72780014	172030306021	1	9600	40.6390037	-89.1725640
72780015	172030306021	1	56100	40.6397046	-89.1742799
72780016	172030306021	1	41000	40.6394320	-89.1732408
72780017	172030306021	1	105100	40.6669048	-89.1567968
72780018	172030306021	1	56900	40.6308224	-89.1719145
72780019	172030306021	1	42200	40.6370550	-89.1751899
72780020	172030306021	1	94000	40.6377573	-89.1778575
72780021	172030306021	1	107000	40.6383308	-89.1733781
72780022	172030306021	1	445700	40.6378148	-89.1740742
72780023	172030306021	1	52001	40.6378704	-89.1763716
72780024	172030306021	1	128600	40.6373146	-89.1752017
72780025	172030306021	1	270000	40.6333005	-89.1736385
72780026	172030306021	1	89950	40.6354050	-89.1746708
72780027	172030306021	1	130000	40.6368709	-89.1742523
72780028	172030306021	1	66800	40.6366112	-89.1723947
72780029	172030306021	1	31000	40.6339860	-89.1765165
72780030	172030306021	1	66000	40.6358645	-89.1734200
72780031	172030306021	1	10000	40.6357622	-89.1731742
72780032	172030306021	1	47400	40.6491239	-89.1028360
72780033	172030306021	1	118000	40.6317530	-89.1827739
72780034	172030306021	1	30420	40.6635263	-89.0454703
72780035	172030306021	1	13300	40.6311279	-89.1325025
72780036	172030306021	1	11000	40.6292025	-89.1745607
72780037	172030306021	1	140050	40.6708687	-89.0573464
72780038	172030306021	1	103900	40.6714552	-89.0538527
72780039	172030306021	1	311500	40.6717464	-89.0551657
72780040	172030306021	1	48200	40.6188993	-89.1303214
72780041	172030306021	1	4600	40.6684593	-89.1578609
72780042	172030306021	1	152600	40.6271005	-89.1150419
72780043	172030306021	1	9800	40.6178092	-89.1279725
72780044	172030306021	1	110000	40.6443421	-89.1763051
72780045	172030306021	1	77600	40.6359225	-89.1374124
72780046	172030306021	1	100900	40.6700724	-89.0473079
72780047	172030306021	1	146000	40.6675759	-89.0606257
72780048	172030306021	1	27400	40.6740819	-89.1585205
72780049	172030306021	1	55700	40.6756485	-89.1599949
72780050	172030306021	1	72644	40.6761622	-89.1600530
72780051	172030306021	1	105000	40.6179793	-89.1263484
72780052	172030306021	1	45000	40.6742359	-89.1609798
72780053	172030306021	1	9600	40.6192379	-89.1226981
72780054	172030306021	1	78700	40.6744585	-89.1619742
72780055	172030306021	1	248650	40.6381197	-89.0599328
72780056	172030306021	1	150000	40.6435341	-89.1753756
72780057	172030306021	1	73000	40.6720381	-89.1635704
72780058	172030306021	1	397000	40.6717376	-89.1584362
72780059	172030306021	1	111200	40.6372554	-89.1719852
72780060	172030306021	1	137900	40.6420297	-89.1773513
72780061	172030306021	1	47700	40.6404968	-89.1771766
72780062	172030306021	1	154000	40.6142463	-89.1459784
72780063	172030306021	1	105000	40.6459459	-89.1734230
72780064	172030306021	1	75000	40.6672704	-89.0599654
72780065	172030306021	1	202000	40.6323357	-89.1746832
72780066	172030306021	1	74780	40.6531265	-89.1052131
72780067	172030306021	1	111150	40.6311086	-89.1067407
72780068	172030306021	1	8300	40.6128460	-89.1239047
72780069	172030306021	1	33750	40.6282873	-89.1139662
72780070	172030306021	1	68800	40.6321272	-89.1081417
72780071	172030306021	1	42000	40.6457417	-89.1736687
72780072	172030306021	1	72600	40.6468204	-89.1035188
72780073	172030306021	1	55000	40.6661703	-89.0545222
72780074	172030306021	1	56500	40.6655117	-89.0517651
72780075	172030306021	1	44600	40.6516443	-89.1027757
72780076	172030306021	1	96800	40.6901144	-89.1916022
72780077	172030306021	1	9800	40.6716508	-89.0573052
72780078	172030306021	1	118500	40.6175944	-89.1609520
72780079	172030306021	1	49000	40.6455752	-89.1780322
72780080	172030306021	1	100000	40.6405964	-89.1697443
72780081	172030306021	1	285000	40.6456241	-89.1718060
72780082	172030306021	1	71000	40.6455187	-89.1706290
72780083	172030306021	1	60000	40.6402724	-89.1687521
72780084	172030306021	1	12740	40.6410125	-89.1689911
72780085	172030306021	1	90000	40.6398729	-89.1702270
72780086	172030306021	1	220000	40.6324091	-89.0624453
72780087	172030306021	1	98000	40.6241023	-89.1150612
72780088	172030306021	1	26760	40.6456320	-89.1762565
72780089	172030306021	1	27500	40.6688225	-89.0474959
72780090	172030306021	1	96800	40.6177708	-89.1645948
72780091	172030306021	1	80500	40.6656720	-89.0588509
72780092	172030306021	1	70000	40.6180059	-89.1303619
72780093	172030306021	1	102600	40.6642540	-89.0995476
72780094	172030306021	1	56900	40.6197088	-89.1379646
72780095	172030306021	1	118000	40.6327306	-89.1749856
72780096	172030306021	1	12740	40.6382544	-89.1787261
72780097	172030306021	1	59300	40.6393582	-89.1778394
72780098	172030306021	1	154000	40.6341639	-89.1753464
72780099	172030306021	1	160000	40.6348702	-89.1756443
72780100	172030306021	1	2400	40.6347005	-89.1716370
72780101	172030306021	1	12500	40.6702385	-89.1639573
72780102	172030306021	1	397100	40.6418231	-89.1697714
72780103	172030306021	1	445700	40.6311193	-89.1747250
72780104	172030306021	1	97500	40.6159420	-89.1509139
72780105	172030306021	1	132000	40.6727110	-89.1612285
72780106	172030306021	1	137900	40.6735819	-89.1625096
72780107	172030306021	1	52900	40.6738640	-89.1602489
72780108	172030306021	1	224910	40.6451435	-89.1053074
72780109	172030306021	1	161000	40.6700307	-89.0516302
72780110	172030306021	1	98000	40.6645869	-89.0994345
72780111	172030306021	1	120000	40.6660731	-89.0535163
72780112	172030306021	1	13400	40.6281818	-89.0447165
72780113	172030306021	1	113300	40.6701165	-89.0552045
72780114	172030306021	1	147780	40.6744544	-89.1566481
72780115	172030306021	1	111750	40.6704611	-89.0539486
72780116	172030306021	1	135000	40.6314603	-89.1071668
72780117	172030306021	1	0	40.6290498	-89.1115195
72780118	172030306021	1	76000	40.6389566	-89.1694125
72780119	172030306021	1	176000	40.6678711	-89.0531365
72780120	172030306021	1	221500	40.6296497	-89.1116016
72780121	172030306021	1	69200	40.6261353	-89.1146668
72780122	172030306021	1	114900	40.6256478	-89.1148892
72780123	172030306021	1	137800	40.6461096	-89.1040835
72780124	172030306021	1	31400	40.6682093	-89.1567965
72780125	172030306021	1	111750	40.6340572	-89.1986570
72780126	172030306021	1	142920	40.6506569	-89.0540545
72780127	172030306021	1	112000	40.6516940	-89.1056297
72780128	172030306021	1	132000	40.6387402	-89.1709620
72780129	172030306021	1	141500	40.6414446	-89.1751491
72780130	172030306022	1	93250	40.6169466	-89.2050001
72780131	172030306022	1	93000	40.6168583	-89.2093645
72780132	172030306022	1	47000	40.6174400	-89.2085691
72780133	172030306022	1	65000	40.6177998	-89.2093804
72780134	172030306022	1	47200	40.6169674	-89.2093344
72780135	172030306022	1	27900	40.6166690	-89.2034734
72780136	172030306022	1	38000	40.6169211	-89.2032595
72780137	172030306022	1	44500	40.6163665	-89.2032551
72780138	172030306022	1	45700	40.6175241	-89.2090406
72780139	172030306022	1	40800	40.6171602	-89.2092355
72780140	172030306022	1	42600	40.6171737	-89.2112098
72780141	172030306022	1	70500	40.6165959	-89.2094174
72780142	172030306022	1	270000	40.6168314	-89.2092827
72780143	172030306022	1	28800	40.6168093	-89.2120091
72780144	172030306022	1	83600	40.6174014	-89.2110143
72780145	172030306022	1	43200	40.6172268	-89.2117424
72780146	172030306022	1	107000	40.6166774	-89.2110088
72780147	172030306022	1	81000	40.6180460	-89.2086186
72780148	172030306022	1	67200	40.6172238	-89.1999158
72780149	172030306022	1	51300	40.6178833	-89.2087109
72780150	172030306022	1	110000	40.6167379	-89.2106187
72780151	172030306022	1	33300	40.6163856	-89.2055012
72780152	172030306022	1	108050	40.6167740	-89.2107034
72780153	172030306022	1	41900	40.6168680	-89.2107269
72780154	172030306022	1	96300	40.6177036	-89.2109096
72780155	172030306022	1	523800	40.6176732	-89.2110507
72780156	172030306022	1	150000	40.6180910	-89.2108952
72780157	172030306022	1	210030	40.6178176	-89.2114944
72780158	172030306022	1	178010	40.6183758	-89.2117447
72780159	172030306022	1	61600	40.6179182	-89.2082113
72780160	172030306022	1	135400	40.6143854	-89.2073801
72780161	172030306022	1	160000	40.6178014	-89.2099245
72780162	172030306022	1	27400	40.6175625	-89.2097128
72780163	172030306022	1	75250	40.6169500	-89.2097561
72780164	172030306022	1	140050	40.6173051	-89.2106260
72780165	172030306022	1	37900	40.6178871	-89.2101898
72780166	172030306022	1	58000	40.6179809	-89.2103009
72780167	172030306022	1	69300	40.6178871	-89.2106279
72780168	172030306022	1	105800	40.6145334	-89.2071155
72780169	172030306022	1	24500	40.6136346	-89.2055008
72780170	172030306022	1	55400	40.6133398	-89.2053802
72780171	172030306022	1	87150	40.6136139	-89.2058973
72780172	172030306022	1	80800	40.6137726	-89.2068834
72780173	172030306022	1	24500	40.6128522	-89.2063313
72780174	172030306022	1	163000	40.6138548	-89.2066472
72780175	172030306022	1	232400	40.6173962	-89.2078001
72780176	172030306022	1	43000	40.6133525	-89.2065772
72780177	172030306022	1	110000	40.6137313	-89.2053537
72780178	172030306022	1	71600	40.6138211	-89.2052822
72780179	172030306022	1	105000	40.6139175	-89.2063397
72780180	172030306022	1	102000	40.6129888	-89.2067872
72780181	172030306022	1	41000	40.6140503	-89.2060562
72780182	172030306022	1	81800	40.6133128	-89.2069833
72780183	172030306022	1	121000	40.6178243	-89.2074697
72780184	172030306022	1	34500	40.6165051	-89.2076402
72780185	172030306022	1	49000	40.6136527	-89.2070623
72780186	172030306022	1	118000	40.6165094	-89.2083348
72780187	172030306022	1	72300	40.6180518	-89.2082984
72780188	172030306022	1	25900	40.6173400	-89.2073666
72780189	172030306022	1	168000	40.6172342	-89.2084369
72780190	172030306022	1	94000	40.6164547	-89.2045499
72780191	172030306022	1	43100	40.6168535	-89.2040898
72780192	172030306022	1	39650	40.6128555	-89.2050089
72780193	172030306022	1	42600	40.6181978	-89.2121276
72780194	172030306022	1	24000	40.6170584	-89.1997220
72780195	172030306022	1	54000	40.6170405	-89.1992128
72780196	172030306022	1	74300	40.6181790	-89.2130384
72780197	172030306022	1	117100	40.6178107	-89.1994687
72780198	172030306022	1	76500	40.6179190	-89.2124723
72780199	172030306022	1	40000	40.6132138	-89.2042389
72780200	172030306022	1	196100	40.6142053	-89.2050312
72780201	172030306022	1	97500	40.6177513	-89.2126927
72780202	172030306022	1	39650	40.6138593	-89.2044717
72780203	172030306022	1	61000	40.6129459	-89.2041922
72780204	172030306022	1	117100	40.6138583	-89.2049525
72780205	172030306022	1	26300	40.6139756	-89.2047374
72780206	172030306022	1	37100	40.6170908	-89.2043680
72780207	172030306022	1	153500	40.6163612	-89.1986677
72780208	172030306022	1	99100	40.6161167	-89.2042800
72780209	172030306022	1	190000	40.6132046	-89.2051488
72780210	172030306022	1	119100	40.6162664	-89.2045273
72780211	172030306022	1	45000	40.6168187	-89.1984015
72780212	172030306022	1	186500	40.6155915	-89.2049906
72780213	172030306022	1	41000	40.6160429	-89.2041070
72780214	172030306022	1	98000	40.6160211	-89.2055417
72780215	172030306022	1	41000	40.6184861	-89.1999633
72780216	172030306022	1	105300	40.6166785	-89.1982976
72780217	172030306022	1	43800	40.6180598	-89.1994317
72780218	172030306022	1	77800	40.6162824	-89.2053746
72780219	172030306022	1	95200	40.6180901	-89.1990115
72780220	172030306022	1	165000	40.6157326	-89.2051387
72780221	172030306022	1	119000	40.6170646	-89.2059013
72780222	172030306022	1	20500	40.6150967	-89.2034436
72780223	172030306022	1	62000	40.6175986	-89.2006793
72780224	172030306022	1	42000	40.6147582	-89.2038245
72780225	172030306022	1	84700	40.6151033	-89.2031004
72780226	172030306022	1	87000	40.6173957	-89.2238868
72780227	172030306022	1	39700	40.6154747	-89.1987674
72780228	172030306022	1	26900	40.6175295	-89.2006307
72780229	172030306022	1	55000	40.6156610	-89.1979527
72780230	172030306022	1	42400	40.6174299	-89.2008716
