sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
363238453	72781982	49	M	1	0	X	506096981
363238456	72770849	46	F	1	1	X	506093044
363238457	72770849	49	M	1	0	X	506095745
363238458	72768686	19	F	1	2	X	506100892
363238460	72768686	46	F	1	1	X	506098502
363238461	72768686	49	M	1	0	X	506168473
363238465	72772507	49	M	1	0	X	506099437
363693867	72780141	18	F	1	2	450122219	506168691
363693868	72780141	41	M	1	0	X	506166596
363693882	72777706	18	F	1	2	450122219	506098510
363693904	72778592	39	F	1	1	X	506098001
363693905	72778592	15	F	1	2	450122219	X
363700089	72775613	10	M	1	2	450125489	X
363700090	72775613	7	F	1	2	450125488	X
363700091	72775613	43	F	1	1	X	X
363700092	72776223	43	M	1	0	X	506102067
363700096	72776223	43	F	1	1	X	X
363700122	72778910	43	M	1	0	X	506102010
363700124	72778910	10	M	1	2	450122221	X
363700125	72778910	7	F	1	2	450141197	X
363700126	72778910	43	F	1	1	X	X
363896158	72781051	21	F	1	2	X	506092595
363896165	72774980	54	F	1	0	X	506105082
363896167	72773387	54	F	1	0	X	506105303
363896168	72773387	21	F	1	2	X	506104047
363896177	72781290	54	F	1	0	X	506098003
363896178	72781290	21	F	1	2	X	506097808
364059200	72772699	3	M	1	2	X	X
364059201	72772699	31	F	1	1	X	505950444
364059203	72772699	1	M	1	2	X	X
364215442	72772254	75	M	1	1	X	X
364215462	72771202	75	M	1	1	X	X
364215464	72777862	75	M	1	1	X	X
364215476	72769258	75	M	1	1	X	X
364215477	72769258	75	F	1	0	X	X
364215478	72771667	75	M	1	1	X	X
364368478	72776282	50	M	1	0	X	506102712
364368480	72776116	19	F	1	2	X	506101261
364562047	72777557	20	M	1	2	X	506102482
364562049	72780055	56	M	1	0	X	506098711
364562051	72780055	53	F	1	1	X	506097751
364565747	72779146	49	F	1	1	X	506098552
364565748	72779146	55	M	1	0	X	506106525
364565765	72772545	49	F	1	1	X	506099034
364565767	72772545	13	M	1	2	450141197	X
364565769	72771277	55	M	1	0	X	506096812
364565780	72776222	49	F	1	1	X	506104300
364565781	72776222	55	M	1	0	X	506103464
364565782	72776222	13	M	1	2	450141197	X
364565786	72782648	49	F	1	1	X	506095851
364565788	72782648	13	M	1	2	450113253	X
364565798	72777594	49	F	1	1	X	506098061
364565799	72777594	55	M	1	0	X	506098510
364565822	72774577	49	F	1	1	X	506102067
364565824	72774577	13	M	1	2	450125489	X
364565835	72781592	55	M	1	0	X	506098030
364565836	72781592	13	M	1	2	450113253	X
364565838	72782133	55	M	1	0	X	506096373
364565839	72782133	13	M	1	2	450122221	X
364604057	72774908	66	M	1	0	X	506111735
364604058	72774908	67	F	1	1	X	X
364604059	72776945	15	M	1	5	450141198	X
364604060	72776945	66	M	1	0	X	506103659
364604092	72778915	15	M	1	5	450122219	X
364792430	72773066	54	F	1	0	X	506096406
364792431	72782372	54	M	1	1	X	506091080
364792432	72782372	54	F	1	0	X	506097739
364792438	72777120	54	F	1	0	X	506110258
364822968	72779092	79	M	1	0	X	X
364822970	72772701	79	M	1	0	X	X
364822971	72772701	76	F	1	1	X	X
365147535	72774905	56	M	1	0	X	506108946
365147560	72780419	48	F	1	1	X	506101548
365147564	72771076	48	F	1	1	X	506104981
365147570	72776951	48	F	1	1	X	506099896
365147572	72774576	48	F	1	1	X	506101970
365147574	72775239	48	F	1	1	X	506102068
365147583	72775635	56	M	1	0	X	506171027
365147593	72777831	56	M	1	0	X	506103793
365147598	72774266	48	F	1	1	X	506102010
365147606	72774049	48	F	1	1	X	506105303
365305591	72778548	56	M	1	0	X	506098510
365305603	72778640	56	M	1	0	X	506100246
365502039	72778292	81	M	1	1	X	X
365944817	72772331	56	M	1	0	X	X
365944823	72771768	56	M	1	0	X	X
365944828	72779319	56	F	1	1	X	X
365944834	72773302	56	F	1	1	X	X
365944835	72773302	56	M	1	0	X	X
365944858	72777803	56	F	1	1	X	X
365944860	72769291	56	F	1	1	X	X
366177898	72772005	33	M	1	0	X	506103365
366177899	72772005	6	M	1	2	450141197	X
366177901	72782480	31	F	1	1	X	X
366177903	72782480	6	M	1	2	450113253	X
366177913	72779791	31	F	1	1	X	X
366177922	72770604	33	M	1	0	X	506093412
366177923	72770604	6	M	1	2	450117870	X
366177925	72777902	31	F	1	1	X	X
366177926	72777902	33	M	1	0	X	506106071
366177928	72774615	3	F	1	2	X	X
366177929	72774615	31	F	1	1	X	X
366177942	72772601	33	M	1	0	X	506102067
366177968	72773208	3	F	1	2	X	X
366177969	72773208	31	F	1	1	X	X
366177981	72780906	31	F	1	1	X	X
366177985	72773849	31	F	1	1	X	X
366177986	72773849	33	M	1	0	X	506102925
366177987	72773849	6	M	1	2	450125488	X
366481494	72775918	12	F	1	2	450125489	X
366481500	72768544	12	F	1	2	450141197	X
366481501	72778012	0	F	2	11	X	X
366481503	72778012	12	F	1	2	450122221	X
366481518	72772900	12	F	1	2	450141197	X
366481520	72781976	41	F	1	0	X	506098117
366481532	72778629	41	F	1	0	X	506096930
366481544	72768389	41	F	1	0	X	506097508
366481546	72781017	0	F	2	11	X	X
366481548	72781017	12	F	1	2	450122221	X
366481564	72778007	0	F	2	11	X	X
366481565	72778007	41	F	1	0	X	506102010
366481570	72773200	0	F	2	11	X	X
366481572	72773200	12	F	1	2	450125489	X
366481576	72781019	0	F	2	11	X	X
366481578	72781019	12	F	1	2	450141197	X
366481591	72782066	0	F	2	11	X	X
366536880	72777466	45	F	1	1	X	X
366536881	72777466	13	F	1	2	450125489	X
366536884	72781233	13	F	1	2	450113253	X
366536885	72778702	49	M	1	0	X	506098001
366536887	72778702	13	F	1	2	450122221	X
366536891	72779385	49	M	1	0	X	506102067
366536892	72779385	45	F	1	1	X	X
366536893	72779385	13	F	1	2	450122221	X
366701049	72780170	55	M	1	0	X	506107830
366735978	72776745	4	F	1	2	X	X
366735992	72782363	44	F	1	1	X	506098539
366735994	72782363	55	M	1	0	X	506097802
366735996	72782363	15	F	1	12	X	X
366736019	72768969	55	M	1	0	X	506171015
366736041	72776712	15	F	1	12	X	X
366783939	72769174	60	F	1	1	X	506168827
366783961	72780079	60	F	1	1	X	506098712
366783962	72780079	61	M	1	0	X	506097808
367160969	72775664	70	F	1	0	X	X
367347089	72769117	5	M	1	2	X	X
367347104	72780365	2	F	1	2	X	X
367347116	72772915	2	F	1	2	X	X
367347119	72772915	28	F	1	1	X	X
367347125	72771668	5	M	1	2	X	X
367347126	72771668	29	M	1	0	X	505951335
367347134	72772138	29	M	1	0	X	506098248
367347135	72772138	28	F	1	1	X	X
367454646	72773981	19	F	1	2	X	X
367454650	72776495	17	F	1	2	450064747	X
367454657	72780577	43	F	1	0	X	X
367454668	72775793	17	F	1	2	450063600	X
367454669	72775793	43	F	1	0	X	X
367454670	72775793	19	F	1	2	X	X
367454698	72773576	17	F	1	2	450063600	X
367454699	72773576	43	F	1	0	X	X
367524756	72774232	54	F	7	0	X	506106503
367524757	72775834	50	M	1	12	X	506109009
367524758	72775834	54	F	7	0	X	506102925
367524762	72776081	54	F	7	0	X	506099998
367524765	72774004	50	M	1	12	X	506110783
367524779	72775620	50	M	1	12	X	506107221
367524780	72775620	54	F	7	0	X	506111715
367524785	72773859	50	M	1	12	X	506103221
367524786	72773859	54	F	7	0	X	506107816
367524789	72774269	50	M	1	12	X	506099998
367524790	72774269	54	F	7	0	X	506103680
367524791	72775731	50	M	1	12	X	506104047
367526350	72769555	49	F	1	0	X	506112656
367526354	72771443	49	F	1	0	X	506106524
367528330	72769965	35	M	1	0	X	506511486
367528337	72774348	35	M	1	0	X	506103457
367637305	72775559	11	F	1	2	450152429	X
367637306	72775559	8	F	1	2	450125488	X
367637307	72775559	40	M	1	1	X	506181263
367637308	72775559	38	F	1	0	X	506104214
367637323	72774487	40	M	1	1	X	506106488
367637342	72771313	8	F	1	2	450117870	X
367637343	72771313	40	M	1	1	X	506166540
367637344	72771313	38	F	1	0	X	506091716
367637373	72781474	11	F	1	2	450122221	X
367637374	72781474	8	F	1	2	450132407	X
367637375	72781474	40	M	1	1	X	506096893
367637380	72778474	38	F	1	0	X	506091125
367637381	72777348	11	F	1	2	450152429	X
367637398	72773622	8	F	1	2	450141197	X
367637405	72782118	11	F	1	2	450122221	X
367637408	72782118	38	F	1	0	X	506096842
367637421	72772176	11	F	1	2	450141197	X
367637422	72772176	8	F	1	2	450141197	X
367637423	72772176	40	M	1	1	X	506099533
367637424	72772176	38	F	1	0	X	506101932
367637435	72780108	40	M	1	1	X	506107830
367637436	72780108	38	F	1	0	X	506098610
367637438	72774385	8	F	1	2	450125489	X
367637439	72774385	40	M	1	1	X	506105173
367637440	72774385	38	F	1	0	X	506106845
367637442	72777486	8	F	1	2	450152429	X
367637443	72777486	40	M	1	1	X	506102482
367637445	72774340	11	F	1	2	450125489	X
367637446	72774340	8	F	1	2	450125489	X
367637465	72775825	11	F	1	2	450125489	X
367637467	72775825	40	M	1	1	X	506103394
367864331	72782596	24	F	2	1	X	X
367864349	72781648	5	F	2	2	450132407	X
367864351	72781648	24	F	2	1	X	X
367864396	72782115	6	F	2	2	450132407	X
367864398	72782115	24	M	2	0	X	506095575
367864399	72782115	24	F	2	1	X	X
368062390	72769496	34	M	1	1	X	506171789
368062392	72769496	11	F	1	2	450123089	X
368062394	72769652	34	M	1	1	X	506096500
368062439	72778183	9	F	1	2	450117870	X
368062440	72778183	11	F	1	2	450117870	X
368062441	72778183	32	F	1	0	X	506102482
368062442	72780845	34	M	1	1	X	506094934
368062443	72780845	9	F	1	2	450126098	X
368062444	72780845	11	F	1	2	450126098	X
368062445	72780845	32	F	1	0	X	506106930
368062450	72770316	34	M	1	1	X	506097210
368062451	72770316	9	F	1	2	450123089	X
368062470	72777666	34	M	1	1	X	506099698
368062471	72777666	9	F	1	2	450141197	X
368062472	72777666	11	F	1	2	450141197	X
368062473	72777666	32	F	1	0	X	506098646
368062485	72780666	32	F	1	0	X	506098486
368062494	72772418	34	M	1	1	X	506099034
368062495	72772418	9	F	1	2	450141197	X
368062497	72772418	32	F	1	0	X	506099014
368062498	72770972	34	M	1	1	X	506098237
368062499	72770972	9	F	1	2	450117870	X
368062500	72770972	11	F	1	2	450117870	X
368062501	72770972	32	F	1	0	X	506090923
368217582	72779826	64	F	1	1	X	X
368217583	72779826	64	M	1	0	X	X
368433743	72774023	51	F	1	0	X	506105303
368459426	72779503	71	F	1	0	X	X
368459430	72771706	71	F	1	0	X	X
368459432	72771054	71	F	1	0	X	X
368459434	72778161	71	F	1	0	X	X
368522669	72768938	53	M	1	2	X	506106426
368522670	72775523	70	F	1	0	X	506102891
368522671	72775523	53	M	1	2	X	506103028
368522679	72782260	53	M	1	2	X	506096820
368608460	72782388	75	F	1	1	X	X
368686463	72778803	58	F	1	0	X	506104251
368686464	72769101	58	F	1	0	X	506097508
368727837	72771971	85	M	1	1	X	X
368727841	72777080	85	M	1	1	X	X
368727843	72771683	85	M	1	1	X	X
368727844	72771683	78	F	1	0	X	X
368727847	72771709	85	M	1	1	X	X
368727855	72771490	85	M	1	1	X	X
368727863	72772451	85	M	1	1	X	X
368727868	72779789	78	F	1	0	X	X
368727871	72769966	85	M	1	1	X	X
368727872	72769966	78	F	1	0	X	X
368727877	72771043	85	M	1	1	X	X
368727878	72771043	78	F	1	0	X	X
368727881	72776628	85	M	1	1	X	X
368727883	72781467	85	M	1	1	X	X
368727884	72781467	78	F	1	0	X	X
368727889	72771644	85	M	1	1	X	X
368727912	72771850	78	F	1	0	X	X
368727920	72778639	78	F	1	0	X	X
368727923	72769202	85	M	1	1	X	X
368727925	72781815	85	M	1	1	X	X
368727926	72781815	78	F	1	0	X	X
368727945	72777539	85	M	1	1	X	X
368727946	72777539	78	F	1	0	X	X
368727951	72780618	85	M	1	1	X	X
368727952	72780618	78	F	1	0	X	X
368727953	72769561	85	M	1	1	X	X
368727959	72776352	85	M	1	1	X	X
368727960	72776352	78	F	1	0	X	X
368800760	72770774	43	F	1	1	X	506098237
368800767	72777182	11	F	1	2	450141197	X
368800791	72773400	11	F	1	2	450141197	X
368800792	72773400	43	M	1	0	X	506103457
369046276	72772038	63	F	1	0	X	506102702
369046280	72771842	63	F	1	0	X	506100457
369046284	72778780	63	F	1	0	X	506105089
369142509	72770813	36	F	1	0	X	506097726
369142511	72770813	17	F	1	2	450152506	506098211
369142512	72770813	12	F	1	2	450152507	X
369142513	72770813	6	M	1	2	450117870	X
369142521	72781346	17	F	1	2	450152506	506096026
369142523	72781346	6	M	1	2	450117870	X
369142544	72778153	36	F	1	0	X	506098160
369142548	72778153	6	M	1	2	450117870	X
369236512	72777226	59	F	6	0	X	506102761
369338961	72768432	43	M	1	5	X	506108105
369338973	72771073	43	M	1	5	X	506100661
369338974	72779068	94	F	1	0	X	X
369338975	72779068	43	M	1	5	X	506102067
369423192	72779181	8	M	1	2	450117870	X
369423193	72779181	40	M	1	0	X	506098016
369423194	72779181	40	F	1	1	X	X
369423196	72779181	12	M	1	2	450122221	X
369423199	72779305	40	F	1	1	X	X
369423200	72779305	15	M	1	2	450122219	X
369423212	72779549	8	M	1	2	450117870	X
369423215	72779549	15	M	1	2	450122219	X
369423225	72781478	15	M	1	2	450152506	X
369423234	72771036	40	F	1	1	X	X
369423236	72771036	12	M	1	2	450122221	X
369516023	72776650	59	F	1	1	X	506102566
369516032	72773455	58	M	1	0	X	506106524
369516036	72770323	58	M	1	0	X	506100457
369516037	72770323	59	F	1	1	X	506171027
369739433	72777748	81	F	1	6	X	X
369739434	72777748	57	F	1	1	X	X
369739435	72777748	61	M	1	0	X	X
369739437	72777899	57	F	1	1	X	X
369739441	72776940	61	M	1	0	X	X
369745353	72773530	21	M	1	5	X	X
369745357	72778906	21	M	1	5	X	X
369745358	72778906	73	F	1	0	X	X
369745370	72768658	73	F	1	0	X	X
369745381	72781214	21	M	1	5	X	X
369745382	72781214	73	F	1	0	X	X
369816125	72779098	26	M	1	5	X	X
369816126	72779098	64	F	1	2	X	X
369816129	72771919	64	F	1	2	X	X
369816149	72779024	26	M	1	5	X	X
369816150	72779024	64	F	1	2	X	X
369816151	72779024	87	F	1	0	X	X
370004515	72777053	53	F	1	1	X	506102067
370063235	72781171	54	F	1	0	X	506091801
370063236	72781171	55	M	1	12	X	506096471
370063243	72781148	54	F	1	0	X	506102010
370063244	72781148	55	M	1	12	X	506096801
370063250	72782636	55	M	1	12	X	506092595
370063263	72780821	54	F	1	0	X	506100457
370063265	72778542	54	F	1	0	X	506110285
370063266	72778542	55	M	1	12	X	506100632
370950031	72769494	41	M	1	0	X	506511486
370950035	72781190	41	M	1	0	X	506093230
370950045	72769558	41	M	1	0	X	506171010
370950046	72769591	18	M	1	2	450123091	X
370950054	72777540	18	M	1	2	450122219	X
370950055	72777540	41	M	1	0	X	506102712
371062086	72770754	59	M	1	0	X	506097707
371062094	72775705	59	M	1	0	X	506105724
371091227	72771039	7	M	1	2	450117870	X
371091230	72771039	4	F	1	2	X	X
371091239	72776850	7	M	1	2	450152429	X
371091243	72776850	27	F	1	0	X	506102712
371091251	72779695	7	M	1	2	450117870	X
371091252	72779695	2	F	1	2	X	X
371091256	72779695	32	M	1	1	X	X
371091264	72779309	2	F	1	2	X	X
371091265	72779309	5	F	1	2	450117870	X
371091266	72779309	4	F	1	2	X	X
371091268	72779309	32	M	1	1	X	X
371091282	72772672	2	F	1	2	X	X
371091283	72772672	5	F	1	2	450141197	X
371091284	72772672	4	F	1	2	X	X
371091285	72772672	27	F	1	0	X	506099007
371091286	72772672	32	M	1	1	X	X
371091287	72779987	7	M	1	2	450132407	X
371091288	72779987	2	F	1	2	X	X
371091289	72779987	5	F	1	2	450132407	X
371091290	72779987	4	F	1	2	X	X
371091292	72779987	32	M	1	1	X	X
371091299	72772403	7	M	1	2	450141197	X
371091300	72772403	2	F	1	2	X	X
371091301	72772403	5	F	1	2	450141197	X
371091302	72772403	4	F	1	2	X	X
371091303	72772403	27	F	1	0	X	506102010
371091324	72779689	2	F	1	2	X	X
371091325	72779689	5	F	1	2	450117870	X
371091328	72779689	32	M	1	1	X	X
371091335	72779397	7	M	1	2	450141197	X
371091337	72779397	5	F	1	2	450117870	X
371091338	72779397	4	F	1	2	X	X
371091339	72779397	27	F	1	0	X	506099909
371091353	72768419	7	M	1	2	450138075	X
371091355	72768419	5	F	1	2	450138075	X
371091358	72768419	32	M	1	1	X	X
371091360	72779097	2	F	1	2	X	X
371091362	72779097	4	F	1	2	X	X
371091396	72779709	2	F	1	2	X	X
371091397	72779709	5	F	1	2	450117870	X
371091399	72779709	27	F	1	0	X	506098020
371091400	72779709	32	M	1	1	X	X
371091407	72769436	7	M	1	2	450123089	X
371091408	72769436	2	F	1	2	X	X
371091409	72769436	5	F	1	2	450123089	X
371091410	72769436	4	F	1	2	X	X
371091412	72769436	32	M	1	1	X	X
371091419	72780429	7	M	1	2	450116183	X
371091423	72780429	27	F	1	0	X	506095292
371091424	72780429	32	M	1	1	X	X
371091441	72780594	27	F	1	0	X	506099215
371091445	72777774	5	F	1	2	450126098	X
371091446	72777774	4	F	1	2	X	X
371091449	72779708	7	M	1	2	450117870	X
371091450	72779708	2	F	1	2	X	X
371091453	72779708	27	F	1	0	X	506098510
371091467	72778816	7	M	1	2	450117870	X
371091468	72778816	2	F	1	2	X	X
371091469	72778816	5	F	1	2	450141197	X
371091471	72778816	27	F	1	0	X	506100660
371091479	72779427	7	M	1	2	450117870	X
371091481	72779427	5	F	1	2	450117870	X
371091482	72779427	4	F	1	2	X	X
371091483	72779427	27	F	1	0	X	506106015
371091484	72779427	32	M	1	1	X	X
371125646	72773980	68	M	1	0	X	X
371125649	72773178	68	M	1	0	X	X
371407607	72782448	48	F	1	1	X	506096811
371407608	72782448	50	M	1	0	X	506096768
371407611	72780853	50	M	1	0	X	506097757
371407613	72776640	48	F	1	1	X	506107342
371407615	72771253	21	M	1	2	X	506166465
371407617	72771253	50	M	1	0	X	506102482
371407619	72774191	48	F	1	1	X	506101349
371407625	72770013	48	F	1	1	X	506094320
371407637	72769023	48	F	1	1	X	506104269
371407638	72769023	50	M	1	0	X	506108334
371407640	72769424	48	F	1	1	X	506174669
371407641	72769424	50	M	1	0	X	506097709
371407644	72776580	50	M	1	0	X	506106845
371407659	72773135	50	M	1	0	X	506092851
371407663	72773890	21	M	1	2	X	506112131
371407676	72777521	48	F	1	1	X	506102724
371407690	72772846	21	M	1	2	X	506099508
371407700	72780687	48	F	1	1	X	506094801
371407701	72780687	50	M	1	0	X	506094904
371407702	72770031	21	M	1	2	X	506170862
371407709	72774027	48	F	1	1	X	506111661
371407711	72773818	21	M	1	2	X	506112129
371407712	72773818	48	F	1	1	X	506100457
371407714	72777819	21	M	1	2	X	506099007
371407715	72777819	48	F	1	1	X	506109462
371407716	72777819	50	M	1	0	X	506098510
371407729	72781830	21	M	1	2	X	506093774
371407730	72781830	48	F	1	1	X	506097391
371407735	72775704	21	M	1	2	X	506103473
371407737	72775704	50	M	1	0	X	506099896
371407747	72779737	21	M	1	2	X	506098592
371407748	72779737	48	F	1	1	X	506098562
371407751	72780977	48	F	1	1	X	515725883
371407752	72780977	50	M	1	0	X	506092449
371438651	72776008	51	M	1	0	X	506103185
371438652	72776008	55	F	1	1	X	506109982
371438657	72781307	51	M	1	0	X	506098001
371438660	72771335	55	F	1	1	X	506113626
371551592	72773043	65	M	1	0	X	506099017
371551593	72773043	63	F	1	1	X	506105539
371551610	72774510	65	M	1	0	X	506098272
371613112	72778429	76	F	1	1	X	X
371653657	72772583	30	M	1	0	X	506098793
371653665	72773924	30	M	1	0	X	506106081
371653674	72779648	30	M	1	0	X	506171716
371655680	72769861	23	F	1	0	X	506170995
371655681	72769861	25	M	1	10	X	506171818
371655686	72770342	23	F	1	0	X	506171027
371655688	72770342	5	F	1	2	450066968	X
371655700	72773806	5	F	1	2	450066968	X
371655703	72780404	5	F	1	2	450066968	X
371902578	72774649	68	M	1	0	X	X
372166817	72773498	19	M	1	2	X	506102994
372166818	72773498	57	F	1	0	X	506105181
372166823	72775341	19	M	1	2	X	506109608
372166824	72775341	57	F	1	0	X	506105109
372166826	72780544	57	F	1	0	X	506098045
372166838	72770747	57	F	1	0	X	506102067
372186821	72778193	50	M	1	0	X	506099037
372239653	72772381	36	F	1	0	X	506103093
372360431	72781631	65	F	1	1	X	506097818
372360441	72780054	65	F	1	1	X	506091079
372360445	72780336	65	F	1	1	X	506095126
372645863	72781292	56	M	1	1	X	X
372645867	72770403	56	M	1	1	X	X
372645869	72776338	56	M	1	1	X	X
372676968	72774971	65	F	1	0	X	506098105
372676969	72774971	34	M	1	7	X	X
372773274	72775724	46	F	1	1	X	506100076
372773276	72775724	11	M	1	2	450125489	X
372773277	72775724	15	M	1	2	450141198	X
372773282	72773667	46	F	1	1	X	506105303
372773283	72773667	45	M	1	0	X	506103088
372773284	72773667	11	M	1	2	450141197	X
372773285	72773667	15	M	1	2	450141198	X
372773294	72779782	46	F	1	1	X	506101474
372773300	72775647	11	M	1	2	450125489	X
372773301	72775647	15	M	1	2	450141198	X
372776118	72774120	48	M	1	0	X	506105157
372902449	72779682	36	M	1	0	X	506098602
372902451	72768953	36	M	1	0	X	506106845
372902462	72778792	36	M	1	0	X	506098001
372902463	72773181	36	M	1	0	X	506105539
372907031	72780258	9	F	1	12	450116183	X
372907032	72780258	2	F	1	5	X	X
372907033	72780258	4	F	1	5	X	X
372907034	72780258	59	F	1	0	X	506096614
372907043	72781508	9	F	1	12	450132407	X
372907046	72781508	59	F	1	0	X	506097370
372907047	72781508	33	M	1	2	X	506096893
372907050	72773540	2	F	1	5	X	X
372907051	72773540	4	F	1	5	X	X
372907052	72773540	59	F	1	0	X	506108958
372907056	72781222	2	F	1	5	X	X
372907057	72781222	4	F	1	5	X	X
372907061	72779487	9	F	1	12	450117870	X
372907064	72779487	59	F	1	0	X	506098611
372907065	72779487	33	M	1	2	X	506103111
372907067	72773807	9	F	1	12	450125489	X
372907068	72773807	2	F	1	5	X	X
372907071	72773807	33	M	1	2	X	506107232
372907077	72779162	33	M	1	2	X	506098122
372907081	72770290	4	F	1	5	X	X
372907082	72770290	59	F	1	0	X	506092595
372914537	72771889	20	M	1	12	X	506100404
372914538	72771889	23	F	1	2	X	506099014
372962027	72770377	58	M	1	1	X	506096710
372962029	72779880	58	M	1	1	X	506101345
372962032	72771813	59	F	1	0	X	506099404
372962034	72773355	59	F	1	0	X	506099034
372962035	72773355	58	M	1	1	X	506101821
372962037	72781903	58	M	1	1	X	506097126
372962042	72768688	59	F	1	0	X	506168704
373018671	72771751	76	M	1	0	X	X
373018692	72771790	72	F	1	1	X	X
373141802	72772318	5	M	1	2	450141197	X
373141803	72772318	8	F	1	2	450141197	X
373141841	72775856	32	F	1	1	X	X
373141842	72775856	5	M	1	2	450125488	X
373141843	72775856	8	F	1	2	450125489	X
373141844	72775856	11	F	1	2	450125489	X
373141845	72775856	32	M	1	0	X	506107521
373141847	72770412	5	M	1	2	450123089	X
373141849	72770412	11	F	1	2	450152507	X
373141857	72777388	5	M	1	2	450152429	X
373141859	72777388	11	F	1	2	450125489	X
373141867	72769444	5	M	1	2	450123089	X
373141868	72769444	8	F	1	2	450123089	X
373141869	72769444	11	F	1	2	450152507	X
373141870	72769444	32	M	1	0	X	506171010
373207662	72781405	54	F	1	0	X	506095720
373207663	72781405	68	M	1	1	X	X
373207664	72771192	54	F	1	0	X	506095560
373494624	72782022	54	F	1	0	X	506097739
373494625	72782022	54	F	1	3	X	506098491
373494626	72782022	56	M	1	1	X	506098147
373494627	72776407	54	F	1	0	X	506103355
373494629	72776407	56	M	1	1	X	506102708
373494632	72774274	56	M	1	1	X	506110258
373751667	72769105	7	F	1	2	450138075	X
373751670	72769105	3	M	1	2	450138075	X
373751676	72772296	31	M	1	0	X	506092632
373751677	72772296	32	F	1	1	X	506102711
373751689	72771580	32	F	1	1	X	506098746
373751690	72771580	3	M	1	2	450132407	X
373751695	72777670	7	F	1	2	450117870	X
373751696	72777670	31	M	1	0	X	506099143
373751703	72777627	7	F	1	2	450141197	X
373751705	72777627	32	F	1	1	X	506090595
373782058	72779283	75	F	1	0	X	X
373786947	72772909	14	M	1	2	450125489	X
373786951	72772909	16	M	1	2	450141198	X
373786960	72770613	49	M	1	0	X	506102010
373786963	72770613	16	M	1	2	450123091	X
373786965	72775632	14	M	1	2	450125489	X
373786967	72775632	17	F	1	2	450141198	X
373786968	72775632	48	F	1	1	X	506103365
373786982	72771164	14	M	1	2	450152507	X
373786984	72771164	49	M	1	0	X	506098667
373786985	72771164	17	F	1	2	450152506	X
373786986	72771164	48	F	1	1	X	506106557
373786987	72771164	16	M	1	2	450152506	X
373786988	72777913	14	M	1	2	450122221	X
373786991	72777913	17	F	1	2	450122219	X
373786992	72777913	48	F	1	1	X	506103805
373786993	72777913	16	M	1	2	450122219	X
373786995	72770234	14	M	1	2	450152507	X
373786997	72770234	17	F	1	2	450123091	X
373786998	72770234	48	F	1	1	X	506099031
373787000	72772931	14	M	1	2	450125489	X
373787001	72772931	14	M	1	2	450125489	X
373787002	72772931	49	M	1	0	X	506099506
373787004	72772931	48	F	1	1	X	506109544
373787005	72772931	16	M	1	2	450141198	X
373787020	72770054	49	M	1	0	X	506104025
373787022	72770054	48	F	1	1	X	506110527
373787023	72770054	16	M	1	2	450123091	X
373787025	72775776	14	M	1	2	450125489	X
373787026	72775776	49	M	1	0	X	506110050
373787027	72775776	17	F	1	2	450123091	X
374341842	72769882	55	F	1	1	X	506105303
374341843	72769882	59	M	1	0	X	506171015
374341846	72779999	55	F	1	1	X	506093418
374341847	72779999	59	M	1	0	X	506098676
374341852	72772941	55	F	1	1	X	506100760
374341853	72772941	59	M	1	0	X	506103355
374341858	72776139	55	F	1	1	X	506101155
374441344	72779311	45	M	1	0	X	506097508
374441346	72771221	45	M	1	0	X	506098841
374441349	72779036	45	M	1	0	X	506103797
374441352	72769867	45	M	1	0	X	506092915
374441355	72773612	45	M	1	0	X	506103355
374441356	72768952	45	M	1	0	X	506113667
374441361	72772917	45	M	1	0	X	506111762
374441368	72771473	45	M	1	0	X	506091829
374441371	72781919	45	M	1	0	X	506092216
374480112	72769835	76	F	1	0	X	X
374717662	72777011	45	M	1	0	X	X
374717663	72780629	45	M	1	0	X	X
374717681	72774370	45	M	1	0	X	X
374717683	72780895	45	M	1	0	X	X
374717686	72780656	45	M	1	0	X	X
374717712	72778092	45	M	1	0	X	X
374801187	72775583	16	M	1	2	450141198	X
374801199	72781523	16	M	1	2	450121290	X
374801206	72773947	46	M	1	0	X	506105116
374801207	72773947	45	F	1	1	X	X
374801209	72769273	46	M	1	0	X	506102067
374801211	72779312	16	M	1	2	450122219	X
374801216	72771634	45	F	1	1	X	X
374801218	72775380	46	M	1	0	X	506110626
374801224	72782507	46	M	1	0	X	506096909
374801226	72781713	16	M	1	2	450121290	X
374801227	72781713	46	M	1	0	X	506168804
374801228	72781713	45	F	1	1	X	X
374801235	72776068	16	M	1	2	450141198	X
374801237	72776068	45	F	1	1	X	X
374801239	72772879	46	M	1	0	X	506099520
374801241	72769171	16	M	1	2	450151502	X
374801242	72769171	46	M	1	0	X	506099437
374801243	72769171	45	F	1	1	X	X
374801256	72772458	16	M	1	2	450141198	X
374801258	72772458	45	F	1	1	X	X
374801259	72774373	16	M	1	2	450123091	X
374801260	72774373	46	M	1	0	X	506102478
374801262	72775503	16	M	1	2	450141198	X
374801277	72773888	16	M	1	2	450141198	X
374801278	72773888	46	M	1	0	X	506099983
374801279	72773888	45	F	1	1	X	X
374801284	72779338	46	M	1	0	X	506097581
374801302	72781383	46	M	1	0	X	506096848
374801303	72781383	45	F	1	1	X	X
374801306	72779145	45	F	1	1	X	X
374801319	72777940	16	M	1	2	450122219	X
374801320	72777940	46	M	1	0	X	506106843
